2023-05-23 15:44:08,825 | root | INFO | main.py run @ 50 : processing unit: cpu
2023-05-23 15:44:08,825 | root | INFO | main.py run @ 68 : train dataset `v2-dataset-onehot`, shortname: `bow` kwargs -> {'data_path': 'data/dataset-v2/train.csv', 'output_path': 'data/preprocessed/dataset-v2/', 'load_from_pkl': True, 'preprocessings': [], 'persist_data': False}
2023-05-23 15:44:08,835 | root | INFO | main.py run @ 69 : test dataset `v2-dataset-onehot`, shortname: `bow` kwargs -> {'data_path': 'data/dataset-v2/test.csv', 'output_path': 'data/preprocessed/dataset-v2/test-', 'load_from_pkl': True, 'preprocessings': [], 'persist_data': False}
2023-05-23 15:44:08,835 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/train.csv', 'output_path': 'data/preprocessed/conversation-dataset-v2/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,835 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/test.csv', 'output_path': 'data/preprocessed/conversation-dataset-v2/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,925 | root | INFO | main.py run @ 68 : train dataset `toy-conversation-v2-dataset-onehot`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/toy-train.csv', 'output_path': 'data/preprocessed/conversation-dataset-v2/toy-', 'load_from_pkl': True, 'preprocessings': ['pr', 'sw', 'rr'], 'persist_data': True}
2023-05-23 15:44:08,925 | root | INFO | main.py run @ 69 : test dataset `toy-conversation-v2-dataset-onehot`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/toy-test.csv', 'output_path': 'data/preprocessed/conversation-dataset-v2/toy-test-', 'load_from_pkl': True, 'preprocessings': ['pr', 'sw', 'rr'], 'persist_data': True}
2023-05-23 15:44:08,925 | root | INFO | main.py run @ 68 : train dataset `cnn-conversation-v2-dataset-onehot`, shortname: `cnn-conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/train.csv', 'output_path': 'data/preprocessed/conversation-dataset-v2/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,925 | root | INFO | main.py run @ 69 : test dataset `cnn-conversation-v2-dataset-onehot`, shortname: `cnn-conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/test.csv', 'output_path': 'data/preprocessed/conversation-dataset-v2/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,925 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot-balanced-04`, shortname: `conversation-bow-cleaned` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-train-v2-04.csv', 'output_path': 'data/preprocessed/conversation-balanced-test-v2-04/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,925 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot-balanced-04`, shortname: `conversation-bow-cleaned` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-test-v2-04.csv', 'output_path': 'data/preprocessed/conversation-balanced-test-v2-04/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot-raw`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/train-v2.csv', 'output_path': 'data/preprocessed/conversation-v2/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot-raw`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/test-v2.csv', 'output_path': 'data/preprocessed/conversation-v2/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot-raw-balanced-04`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-train-v2-04.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-04/', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot-raw-balanced-04`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-test-v2-04.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-04/test-', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot-raw-balanced-03`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-train-v2-03.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-03/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot-raw-balanced-03`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-test-v2-03.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-03/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot-raw-balanced-02`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-train-v2-02.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-02/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot-raw-balanced-02`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-test-v2-02.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-02/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 68 : train dataset `conversation-v2-dataset-onehot-raw-balanced-01`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-train-v2-01.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-01/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,935 | root | INFO | main.py run @ 69 : test dataset `conversation-v2-dataset-onehot-raw-balanced-01`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-test-v2-01.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-01/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 68 : train dataset `sequential-conversation-v2-dataset-onehot`, shortname: `basic-sequential` kwargs -> {'data_path': 'data/dataset-v2/train-04.csv', 'output_path': 'data/preprocessed/sequential-v2-04/', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 69 : test dataset `sequential-conversation-v2-dataset-onehot`, shortname: `basic-sequential` kwargs -> {'data_path': 'data/dataset-v2/test-04.csv', 'output_path': 'data/preprocessed/sequential-v2-04/test-', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 68 : train dataset `conversation-with-index-v2-dataset-onehot-raw-balanced-04`, shortname: `conversation-bow-with-triple` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-train-v2-04.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-04/', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 69 : test dataset `conversation-with-index-v2-dataset-onehot-raw-balanced-04`, shortname: `conversation-bow-with-triple` kwargs -> {'data_path': 'data/dataset-v2/conversation/balanced-test-v2-04.csv', 'output_path': 'data/preprocessed/conversation-balanced-v2-04/test-', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 68 : train dataset `toy-conversation-v2-dataset-onehot-raw`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/toy-balanced-train-v2-04.csv', 'output_path': 'data/preprocessed/toy-conversation-v2/', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 69 : test dataset `toy-conversation-v2-dataset-onehot-raw`, shortname: `conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/toy-balanced-test-v2-04.csv', 'output_path': 'data/preprocessed/toy-conversation-v2/test-', 'load_from_pkl': True, 'preprocessings': ['rr', 'idr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 68 : train dataset `toy-cnn-conversation-v2-dataset-onehot`, shortname: `cnn-conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/toy-balanced-train-v2-04.csv', 'output_path': 'data/preprocessed/toy-conversation-v2/', 'load_from_pkl': False, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 69 : test dataset `toy-cnn-conversation-v2-dataset-onehot`, shortname: `cnn-conversation-bow` kwargs -> {'data_path': 'data/dataset-v2/conversation/toy-balanced-test-v2-04.csv', 'output_path': 'data/preprocessed/toy-conversation-v2/test-', 'load_from_pkl': False, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 68 : train dataset `toy-sequential-conversation-v2-dataset-onehot`, shortname: `basic-sequential` kwargs -> {'data_path': 'data/dataset-v2/toy-train-04.csv', 'output_path': 'data/preprocessed/toy-sequential-v2-04/', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 69 : test dataset `toy-sequential-conversation-v2-dataset-onehot`, shortname: `basic-sequential` kwargs -> {'data_path': 'data/dataset-v2/toy-test-04.csv', 'output_path': 'data/preprocessed/toy-sequential-v2-04/test-', 'load_from_pkl': True, 'preprocessings': ['rr'], 'persist_data': True}
2023-05-23 15:44:08,945 | root | INFO | main.py run @ 73 : started new session: balanced-v2-04
2023-05-23 15:44:08,945 | root | INFO | main.py create_model_configs @ 37 : activation module kwargs: {}
2023-05-23 15:44:08,955 | root | INFO | main.py create_model_configs @ 38 : loss module kwargs: {'reduction': 'sum', 'pos_weight': tensor(0.7500)}
2023-05-23 15:44:08,955 | root | INFO | main.py run @ 84 : started new command `train` of session `balanced-v2-04`
2023-05-23 15:44:08,955 | root | INFO | dataset.py preprocess @ 189 : trying to load tokens from file
2023-05-23 15:44:12,640 | root | INFO | dataset.py __vectorize__ @ 103 : loading vectors from file
2023-05-23 15:44:16,162 | root | INFO | dataset.py prepare @ 239 : data preparation finished
2023-05-23 15:44:16,202 | root | INFO | dataset.py split_dataset_by_label @ 158 : loading splits from: data/preprocessed/conversation-balanced-v2-04/conversation-bow/rr.idr/splits-n4stratified.pkl
2023-05-23 15:44:16,202 | root | INFO | ann.py __init__ @ 213 : dimension list of nodes: [32, 1]
2023-05-23 15:44:16,212 | root | INFO | ann.py __init__ @ 214 : dropout list: [0.0]
2023-05-23 15:44:16,212 | root | INFO | ann.py learn @ 61 : training phase started
2023-05-23 15:44:16,212 | root | INFO | ann.py learn @ 64 : number of folds: 4
2023-05-23 15:44:16,212 | root | INFO | ann.py learn @ 67 : Resetting Optimizer, Learning rate, and Scheduler
2023-05-23 15:44:16,212 | root | INFO | ann.py learn @ 72 : fetching data for fold #0
2023-05-23 15:44:16,212 | root | INFO | ann.py reset_modules @ 53 : resetting module parameters i2h
2023-05-23 15:44:16,212 | root | INFO | ann.py reset_modules @ 53 : resetting module parameters 1.layers
2023-05-23 15:44:20,808 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 0 | train -> loss: 2083.48329 | validation -> loss: 587.88904 | accuracy: 72.063492 | precision: 89.583328 | recall: 34.126984 | f2: 38.949276
2023-05-23 15:44:24,997 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 1 | train -> loss: 1429.30491 | validation -> loss: 522.58685 | accuracy: 71.111115 | precision: 95.454544 | recall: 29.166666 | f2: 33.870968
2023-05-23 15:44:29,213 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 2 | train -> loss: 1058.53702 | validation -> loss: 323.70441 | accuracy: 91.666672 | precision: 89.504951 | recall: 89.682541 | f2: 89.646965
2023-05-23 15:44:35,790 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 3 | train -> loss: 946.81046 | validation -> loss: 291.88782 | accuracy: 92.063492 | precision: 88.996140 | recall: 91.468254 | f2: 90.962906
2023-05-23 15:44:40,720 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 4 | train -> loss: 853.12003 | validation -> loss: 274.12378 | accuracy: 93.095238 | precision: 89.118202 | recall: 94.246033 | f2: 93.173798
2023-05-23 15:44:45,390 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 5 | train -> loss: 752.16017 | validation -> loss: 253.05966 | accuracy: 92.777779 | precision: 93.110641 | recall: 88.492065 | f2: 89.378754
2023-05-23 15:44:50,064 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 6 | train -> loss: 739.55150 | validation -> loss: 239.65567 | accuracy: 92.857140 | precision: 93.487396 | recall: 88.293655 | f2: 89.285713
2023-05-23 15:44:54,687 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 7 | train -> loss: 684.34383 | validation -> loss: 371.22537 | accuracy: 87.619049 | precision: 77.187500 | recall: 98.015877 | f2: 92.996994
2023-05-23 15:44:59,239 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 8 | train -> loss: 643.78224 | validation -> loss: 258.36435 | accuracy: 92.222221 | precision: 85.865723 | recall: 96.428574 | f2: 94.113091
2023-05-23 15:45:03,867 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 9 | train -> loss: 671.66847 | validation -> loss: 259.27454 | accuracy: 91.984131 | precision: 85.288963 | recall: 96.626984 | f2: 94.124466
2023-05-23 15:45:08,611 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 10 | train -> loss: 610.26902 | validation -> loss: 225.45790 | accuracy: 92.936508 | precision: 95.604393 | recall: 86.309525 | f2: 88.021049
2023-05-23 15:45:13,648 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 11 | train -> loss: 575.31097 | validation -> loss: 210.32571 | accuracy: 93.730156 | precision: 95.503212 | recall: 88.492065 | f2: 89.810715
2023-05-23 15:45:18,648 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 12 | train -> loss: 631.65816 | validation -> loss: 216.67346 | accuracy: 92.619049 | precision: 95.768372 | recall: 85.317459 | f2: 87.221100
2023-05-23 15:45:24,474 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 13 | train -> loss: 537.59886 | validation -> loss: 208.08914 | accuracy: 94.126984 | precision: 95.744682 | recall: 89.285713 | f2: 90.506836
2023-05-23 15:45:31,464 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 14 | train -> loss: 573.50691 | validation -> loss: 191.59367 | accuracy: 95.238098 | precision: 94.758064 | recall: 93.253967 | f2: 93.550957
2023-05-23 15:45:36,533 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 15 | train -> loss: 529.29103 | validation -> loss: 186.78625 | accuracy: 95.317459 | precision: 94.949493 | recall: 93.253967 | f2: 93.588211
2023-05-23 15:45:41,483 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 16 | train -> loss: 490.99248 | validation -> loss: 237.42389 | accuracy: 91.428574 | precision: 96.478874 | recall: 81.547615 | f2: 84.152336
2023-05-23 15:45:46,942 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 17 | train -> loss: 496.61550 | validation -> loss: 181.73694 | accuracy: 94.285713 | precision: 95.378151 | recall: 90.079369 | f2: 91.091499
2023-05-23 15:45:51,951 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 18 | train -> loss: 477.08931 | validation -> loss: 228.35532 | accuracy: 92.063492 | precision: 85.438599 | recall: 96.626984 | f2: 94.160866
2023-05-23 15:45:56,807 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 19 | train -> loss: 450.62117 | validation -> loss: 178.86240 | accuracy: 95.238098 | precision: 95.306122 | recall: 92.658730 | f2: 93.176376
2023-05-23 15:46:01,574 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 20 | train -> loss: 435.67770 | validation -> loss: 215.25772 | accuracy: 93.095238 | precision: 96.230598 | recall: 86.111107 | f2: 87.961082
2023-05-23 15:46:06,197 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 21 | train -> loss: 450.78473 | validation -> loss: 331.18527 | accuracy: 86.349205 | precision: 96.629211 | recall: 68.253967 | f2: 72.512650
2023-05-23 15:46:11,027 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 22 | train -> loss: 445.53819 | validation -> loss: 247.07437 | accuracy: 91.825394 | precision: 84.748695 | recall: 97.023811 | f2: 94.292328
2023-05-23 15:46:15,215 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 23 | train -> loss: 458.19979 | validation -> loss: 198.13461 | accuracy: 93.333336 | precision: 95.851532 | recall: 87.103180 | f2: 88.722717
2023-05-23 15:46:20,419 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 24 | train -> loss: 415.40275 | validation -> loss: 175.27161 | accuracy: 94.206352 | precision: 95.368423 | recall: 89.880959 | f2: 90.927338
2023-05-23 15:46:26,773 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 25 | train -> loss: 412.36218 | validation -> loss: 206.54282 | accuracy: 92.936508 | precision: 88.073395 | recall: 95.238098 | f2: 93.713394
2023-05-23 15:46:31,155 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 26 | train -> loss: 427.69785 | validation -> loss: 635.51324 | accuracy: 65.238098 | precision: 94.594589 | recall: 13.888889 | f2: 16.746412
2023-05-23 15:46:35,970 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 27 | train -> loss: 373.63152 | validation -> loss: 211.88889 | accuracy: 92.936508 | precision: 96.420578 | recall: 85.515877 | f2: 87.494926
2023-05-23 15:46:41,052 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 28 | train -> loss: 368.31406 | validation -> loss: 258.71246 | accuracy: 91.825394 | precision: 84.391083 | recall: 97.619041 | f2: 94.651787
2023-05-23 15:46:45,589 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 29 | train -> loss: 382.32204 | validation -> loss: 314.18561 | accuracy: 87.619049 | precision: 96.276596 | recall: 71.825394 | f2: 75.668892
2023-05-23 15:46:50,302 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 30 | train -> loss: 397.07562 | validation -> loss: 180.20393 | accuracy: 93.968254 | precision: 95.922745 | recall: 88.690475 | f2: 90.048347
2023-05-23 15:46:55,025 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 31 | train -> loss: 353.83941 | validation -> loss: 169.68863 | accuracy: 95.079361 | precision: 93.503937 | recall: 94.246033 | f2: 94.096672
2023-05-23 15:46:59,434 | root | INFO | ann.py learn @ 101 : fold: 0 | epoch: 32 | Learning rate changed from: 0.005 -> 0.00125
2023-05-23 15:46:59,555 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 32 | train -> loss: 480.29861 | validation -> loss: 194.50101 | accuracy: 94.206352 | precision: 95.948830 | recall: 89.285713 | f2: 90.543259
2023-05-23 15:47:04,279 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 33 | train -> loss: 327.97467 | validation -> loss: 170.29152 | accuracy: 95.555557 | precision: 94.094490 | recall: 94.841270 | f2: 94.690964
2023-05-23 15:47:08,880 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 34 | train -> loss: 317.95880 | validation -> loss: 190.62726 | accuracy: 94.206352 | precision: 95.948830 | recall: 89.285713 | f2: 90.543259
2023-05-23 15:47:13,253 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 35 | train -> loss: 311.32540 | validation -> loss: 167.84329 | accuracy: 95.158730 | precision: 94.929001 | recall: 92.857140 | f2: 93.264244
2023-05-23 15:47:19,633 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 36 | train -> loss: 314.54045 | validation -> loss: 180.42714 | accuracy: 95.079361 | precision: 91.385773 | recall: 96.825394 | f2: 95.686272
2023-05-23 15:47:25,059 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 37 | train -> loss: 307.97983 | validation -> loss: 167.97855 | accuracy: 95.000000 | precision: 95.463921 | recall: 91.865082 | f2: 92.562973
2023-05-23 15:47:29,866 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 38 | train -> loss: 303.34052 | validation -> loss: 164.50406 | accuracy: 95.079361 | precision: 95.102043 | recall: 92.460320 | f2: 92.976852
2023-05-23 15:47:34,844 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 39 | train -> loss: 301.11141 | validation -> loss: 176.35912 | accuracy: 94.682541 | precision: 95.807129 | recall: 90.674606 | f2: 91.656639
2023-05-23 15:47:39,811 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 40 | train -> loss: 290.86715 | validation -> loss: 162.71278 | accuracy: 95.555557 | precision: 94.268776 | recall: 94.642860 | f2: 94.567802
2023-05-23 15:47:44,467 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 41 | train -> loss: 293.86484 | validation -> loss: 162.78958 | accuracy: 95.238098 | precision: 95.121948 | recall: 92.857140 | f2: 93.301430
2023-05-23 15:47:49,319 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 42 | train -> loss: 288.43339 | validation -> loss: 170.08437 | accuracy: 95.000000 | precision: 95.652176 | recall: 91.666672 | f2: 92.436974
2023-05-23 15:47:53,878 | root | INFO | ann.py learn @ 101 : fold: 0 | epoch: 43 | Learning rate changed from: 0.00125 -> 0.0003125
2023-05-23 15:47:54,010 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 43 | train -> loss: 280.08875 | validation -> loss: 162.53325 | accuracy: 95.634918 | precision: 93.762184 | recall: 95.436508 | f2: 95.096878
2023-05-23 15:47:58,991 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 44 | train -> loss: 267.06282 | validation -> loss: 159.38452 | accuracy: 95.476189 | precision: 94.433395 | recall: 94.246033 | f2: 94.283447
2023-05-23 15:48:03,261 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 45 | train -> loss: 266.33467 | validation -> loss: 159.96873 | accuracy: 95.555557 | precision: 94.979919 | recall: 93.849205 | f2: 94.073189
2023-05-23 15:48:08,226 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 46 | train -> loss: 264.78336 | validation -> loss: 162.23874 | accuracy: 95.555557 | precision: 93.579773 | recall: 95.436508 | f2: 95.059288
2023-05-23 15:48:14,742 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 47 | train -> loss: 262.45205 | validation -> loss: 161.30106 | accuracy: 95.238098 | precision: 95.306122 | recall: 92.658730 | f2: 93.176376
2023-05-23 15:48:19,527 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 48 | train -> loss: 261.32374 | validation -> loss: 160.19275 | accuracy: 95.634918 | precision: 94.280075 | recall: 94.841270 | f2: 94.728500
2023-05-23 15:48:24,394 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 49 | train -> loss: 259.95003 | validation -> loss: 160.18329 | accuracy: 95.476189 | precision: 94.969818 | recall: 93.650795 | f2: 93.911659
2023-05-23 15:48:29,185 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 50 | train -> loss: 261.34130 | validation -> loss: 160.25452 | accuracy: 95.555557 | precision: 95.161285 | recall: 93.650795 | f2: 93.949043
2023-05-23 15:48:34,160 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 51 | train -> loss: 259.78323 | validation -> loss: 160.04898 | accuracy: 95.555557 | precision: 95.161285 | recall: 93.650795 | f2: 93.949043
2023-05-23 15:48:38,946 | root | INFO | ann.py learn @ 124 : fold: 0 | epoch: 52 | train -> loss: 260.58335 | validation -> loss: 161.96399 | accuracy: 95.317459 | precision: 95.687881 | recall: 92.460320 | f2: 93.088295
